Sample,FullPath,Label,Malware_Class,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,ImageBase,SectionAlignment,SizeOfHeaders,Machine,Magic,Num_Sections,Non_Standard_Sections,Size_Mismatch_Count,Avg_Entropy,Packed,Total_VirtualSize,Total_RawSize,Num_Imported_DLLs,Num_Imported_APIs,has_msvcpl40.dll,has_user32.dll,has_vcruntime140.dll,has_oleaut32.dll,has_kernel.dll,has_mscore.dll,has_advapi.dll,has_WriteFile,has_CreateProcessW,has_CreateDirectory,has_sleep,has_GetProcAddress,has_CreatePopupMenu,has_CloseClipboard,has_LoadLibraryA,has_GetModuleHandleA
kill.exe,C:\samples\benign\program_files\kill.exe,benign,Benign,2,36,6656,14848,512,4096,4096,4194304,4096,1536,332,267,17,11,17,3.488,0,75309,78848,3,59,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
kinit.exe,C:\samples\benign\program_files\kinit.exe,benign,Benign,14,29,3584,8704,0,5156,4096,5368709120,4096,1024,34404,523,6,0,6,3.199,0,10794,12288,9,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
klist.exe,C:\samples\benign\program_files\klist.exe,benign,Benign,14,29,3584,8704,0,5156,4096,5368709120,4096,1024,34404,523,6,0,6,3.2,0,10794,12288,9,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ktab.exe,C:\samples\benign\program_files\ktab.exe,benign,Benign,14,29,3584,8704,0,5156,4096,5368709120,4096,1024,34404,523,6,0,6,3.199,0,10782,12288,9,50,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ldd.exe,C:\samples\benign\program_files\ldd.exe,benign,Benign,2,36,6656,15360,512,4096,4096,4194304,4096,1536,332,267,17,11,17,3.334,0,73371,77824,3,63,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
ldh.exe,C:\samples\benign\program_files\ldh.exe,benign,Benign,2,35,6144,14848,512,5312,4096,4194304,4096,1536,332,267,17,12,17,3.079,0,81188,86016,2,43,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
less.exe,C:\samples\benign\program_files\less.exe,benign,Benign,2,36,120320,179200,19968,4096,4096,4194304,4096,1024,332,267,9,3,9,3.622,0,196793,179200,5,103,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lessecho.exe,C:\samples\benign\program_files\lessecho.exe,benign,Benign,2,36,3584,9216,512,4096,4096,4194304,4096,1024,332,267,9,3,9,2.816,0,7373,9216,2,26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lesskey.exe,C:\samples\benign\program_files\lesskey.exe,benign,Benign,2,36,7680,15872,512,4096,4096,4194304,4096,1024,332,267,9,3,9,3.212,0,14097,15872,2,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lib.exe,C:\samples\benign\program_files\lib.exe,benign,Benign,14,15,5120,5120,0,6231,4096,4194304,4096,1024,332,267,5,0,5,4.074,0,9578,10240,9,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
lib_USBFormatSDK.exe,C:\samples\benign\program_files\lib_USBFormatSDK.exe,benign,Benign,14,16,19968,13824,0,18925,4096,4194304,4096,1024,332,267,5,0,5,4.787,0,32187,32768,13,90,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
link.exe,C:\samples\benign\program_files\link.exe,benign,Benign,14,15,1245184,158208,0,450832,4096,4194304,4096,1024,332,267,5,0,5,5.192,0,1476114,1403392,18,331,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0
ln.exe,C:\samples\benign\program_files\ln.exe,benign,Benign,2,39,47616,77824,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.639,0,80685,77824,4,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
locale.exe,C:\samples\benign\program_files\locale.exe,benign,Benign,2,36,8704,20992,512,4096,4096,4194304,4096,1536,332,267,17,11,17,3.688,0,83075,86016,3,63,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
locate.exe,C:\samples\benign\program_files\locate.exe,benign,Benign,2,42,121856,180736,4096,4096,4096,4194304,4096,1024,332,267,10,4,9,3.29,0,183089,180736,4,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
logname.exe,C:\samples\benign\program_files\logname.exe,benign,Benign,2,39,16384,30720,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.42,0,33849,30720,3,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ls.exe,C:\samples\benign\program_files\ls.exe,benign,Benign,2,39,99328,155136,9728,4096,4096,4194304,4096,1024,332,267,9,3,9,3.884,0,162865,155136,4,146,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lsattr.exe,C:\samples\benign\program_files\lsattr.exe,benign,Benign,2,36,4608,12800,512,4096,4096,4194304,4096,1536,332,267,17,11,17,3.241,0,52355,56320,2,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lzmadec.exe,C:\samples\benign\program_files\lzmadec.exe,benign,Benign,2,43,36864,58368,3072,5152,4096,4194304,4096,1024,332,267,10,4,9,3.251,0,58828,58368,3,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
lzmainfo.exe,C:\samples\benign\program_files\lzmainfo.exe,benign,Benign,2,43,36864,57344,3072,5152,4096,4194304,4096,1024,332,267,10,4,10,3.246,0,58064,57344,3,68,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mac2unix.exe,C:\samples\benign\program_files\mac2unix.exe,benign,Benign,2,41,28672,55808,512,4096,4096,4194304,4096,1024,332,267,9,3,9,3.799,0,53269,55808,3,62,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
makeappx.exe,C:\samples\benign\program_files\makeappx.exe,benign,Benign,14,13,386048,23552,0,386032,4096,4194304,4096,1024,332,267,6,1,6,4.143,0,408158,408576,12,136,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
makecat.exe,C:\samples\benign\program_files\makecat.exe,benign,Benign,14,13,11264,8192,0,13504,4096,4194304,4096,1024,332,267,5,0,5,3.758,0,17716,18944,4,57,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
makecert.exe,C:\samples\benign\program_files\makecert.exe,benign,Benign,14,13,25600,30720,0,27936,4096,4194304,4096,1024,332,267,5,0,5,5.097,0,55392,47616,9,118,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
makehm.exe,C:\samples\benign\program_files\makehm.exe,benign,Benign,14,15,13824,6656,0,13102,4096,4194304,4096,1024,332,267,5,0,5,4.788,0,20194,20480,9,58,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
makepri.exe,C:\samples\benign\program_files\makepri.exe,benign,Benign,14,13,1099776,103424,0,787872,4096,4194304,4096,1024,332,267,5,0,5,5.202,0,1201925,1201664,8,225,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
mbidgenerator.exe,C:\samples\benign\program_files\mbidgenerator.exe,benign,Benign,48,0,15872,2560,0,23554,8192,4194304,8192,512,332,267,3,0,3,3.078,0,17080,18432,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mc.exe,C:\samples\benign\program_files\mc.exe,benign,Benign,14,13,491008,231936,0,436816,4096,4194304,4096,1024,332,267,5,0,5,5.347,0,721676,636928,9,177,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
md5sum.exe,C:\samples\benign\program_files\md5sum.exe,benign,Benign,2,39,25600,44544,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.576,0,47677,44544,4,79,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mdmerge.exe,C:\samples\benign\program_files\mdmerge.exe,benign,Benign,14,13,409600,46080,0,275808,4096,4194304,4096,1024,332,267,5,0,5,5.251,0,454416,451072,6,116,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
mftrace.exe,C:\samples\benign\program_files\mftrace.exe,benign,Benign,14,13,261120,24064,0,261824,4096,4194304,4096,1024,332,267,6,1,6,3.541,0,283648,284160,32,145,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
Microsoft.VisualStudio.Setup.ToastNotification.exe,C:\samples\benign\program_files\Microsoft.VisualStudio.Setup.ToastNotification.exe,benign,Benign,48,0,18432,177152,0,26590,8192,4194304,8192,512,332,267,3,0,3,3.849,0,194844,195584,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
microsoft.windows.softwarelogo.appxlauncher.exe,C:\samples\benign\program_files\microsoft.windows.softwarelogo.appxlauncher.exe,benign,Benign,14,13,4096,5632,0,6384,4096,4194304,4096,1024,332,267,5,0,5,3.905,0,8728,9216,4,32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
microsoft.windows.softwarelogo.taskengine.exe,C:\samples\benign\program_files\microsoft.windows.softwarelogo.taskengine.exe,benign,Benign,48,0,5120,3584,0,12902,8192,4194304,8192,512,332,267,3,0,3,3.305,0,7540,8704,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MicrosoftEdgeComRegisterShellARM64.exe,C:\samples\benign\program_files\MicrosoftEdgeComRegisterShellARM64.exe,benign,Benign,14,31,84480,99328,0,31840,4096,5368709120,4096,1024,43620,523,7,1,7,3.769,0,181864,175104,1,101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MicrosoftEdgeUpdate.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdate.exe,benign,Benign,14,31,89600,108544,0,46912,4096,4194304,4096,1024,332,267,6,1,6,4.018,0,195866,195072,2,78,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdgeUpdateBroker.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateBroker.exe,benign,Benign,14,31,44032,48128,0,5296,4096,4194304,4096,1024,332,267,6,1,6,4.107,0,90175,89600,1,68,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdgeUpdateComRegisterShell64.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateComRegisterShell64.exe,benign,Benign,14,31,93696,124416,0,24032,4096,5368709120,4096,1024,34404,523,8,2,7,3.875,0,216212,208896,1,101,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MicrosoftEdgeUpdateCore.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateCore.exe,benign,Benign,14,31,130560,133120,0,53456,4096,4194304,4096,1024,332,267,6,1,6,4.301,0,261454,257024,6,180,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
MicrosoftEdgeUpdateOnDemand.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateOnDemand.exe,benign,Benign,14,31,44032,48128,0,5296,4096,4194304,4096,1024,332,267,6,1,6,4.107,0,90239,89600,1,68,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdgeUpdateSetup.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup.exe,benign,Benign,14,31,110592,1527808,0,33776,4096,4194304,4096,1024,332,267,6,1,6,4.808,1,1639946,1638400,5,142,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,C:\samples\benign\program_files\MicrosoftEdgeUpdateSetup_X86_1.3.195.49.exe,benign,Benign,14,31,110592,1527808,0,33776,4096,4194304,4096,1024,332,267,6,1,6,4.808,1,1639946,1638400,5,142,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdgeWebview2Setup.exe,C:\samples\benign\program_files\MicrosoftEdgeWebview2Setup.exe,benign,Benign,14,31,110592,1512960,0,33776,4096,4194304,4096,1024,332,267,6,1,6,4.808,1,1624790,1623552,5,142,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
MicrosoftEdge_X86_135.0.3179.85.exe,C:\samples\benign\program_files\MicrosoftEdge_X86_135.0.3179.85.exe,benign,Benign,14,0,13824,154427904,0,15680,4096,4194304,4096,1024,332,267,5,0,5,5.012,1,154440958,154441728,3,71,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
midl.exe,C:\samples\benign\program_files\midl.exe,benign,Benign,14,13,94208,11264,0,78672,4096,4194304,4096,1024,332,267,5,0,5,5.646,0,104128,104448,3,96,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
midlc.exe,C:\samples\benign\program_files\midlc.exe,benign,Benign,14,13,847872,110080,0,841408,4096,4194304,4096,1024,332,267,6,1,6,4.644,0,956482,947712,2,144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
midlrt.exe,C:\samples\benign\program_files\midlrt.exe,benign,Benign,14,13,1336832,197632,0,1204320,4096,4194304,4096,1024,332,267,5,0,5,5.679,0,1533206,1520640,9,162,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
minidumper.exe,C:\samples\benign\program_files\minidumper.exe,benign,Benign,2,36,3584,10240,512,4096,4096,4194304,4096,1536,332,267,17,11,17,3.245,0,56098,59904,3,38,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
MiniIPBlocker.exe,C:\samples\benign\program_files\MiniIPBlocker.exe,benign,Benign,6,0,184320,397312,0,65101,4096,4194304,4096,4096,332,267,4,0,4,5.301,0,573593,561152,18,384,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
mintty.exe,C:\samples\benign\program_files\mintty.exe,benign,Benign,2,36,475136,1067520,87552,4096,4096,4194304,4096,1024,332,267,9,3,9,3.747,0,1152889,1067520,15,478,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
mip.exe,C:\samples\benign\program_files\mip.exe,benign,Benign,14,20,823296,467968,0,799776,4096,4194304,4096,1024,332,267,5,0,5,5.729,0,1289582,1287680,16,493,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0
mkdir.exe,C:\samples\benign\program_files\mkdir.exe,benign,Benign,2,39,50688,72704,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.613,0,75397,72704,4,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mkfifo.exe,C:\samples\benign\program_files\mkfifo.exe,benign,Benign,2,39,18432,34304,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.459,0,37069,34304,3,70,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mkgroup.exe,C:\samples\benign\program_files\mkgroup.exe,benign,Benign,2,36,9216,18944,5120,4096,4096,4194304,4096,1536,332,267,17,11,17,3.453,0,83845,83456,4,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mknod.exe,C:\samples\benign\program_files\mknod.exe,benign,Benign,2,39,21504,38912,5632,4096,4096,4194304,4096,1024,332,267,9,3,9,3.525,0,42141,38912,3,74,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mkpasswd.exe,C:\samples\benign\program_files\mkpasswd.exe,benign,Benign,2,36,9216,19456,1024,4096,4096,4194304,4096,1536,332,267,17,11,17,3.506,0,77366,80384,4,66,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
mktemp.exe,C:\samples\benign\program_files\mktemp.exe,benign,Benign,2,39,22528,41472,5632,4096,4096,4194304,4096,1024,332,267,9,3,8,3.504,0,44753,41472,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ml.exe,C:\samples\benign\program_files\ml.exe,benign,Benign,14,15,374272,99840,0,373991,4096,4194304,4096,1024,332,267,5,0,5,5.134,0,564202,474112,15,147,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ml64.exe,C:\samples\benign\program_files\ml64.exe,benign,Benign,14,15,342016,93184,0,341827,4096,4194304,4096,1024,332,267,5,0,5,5.045,0,525070,435200,15,146,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
mlgen.exe,C:\samples\benign\program_files\mlgen.exe,benign,Benign,14,13,138240,19968,0,123568,4096,4194304,4096,1024,332,267,5,0,5,5.019,0,156934,156672,10,127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Monitor.exe,C:\samples\benign\program_files\Monitor.exe,benign,Benign,14,16,12288,106496,0,13328,4096,4194304,4096,1024,332,267,5,0,5,4.463,0,116729,117248,12,96,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
mosquitto.exe,C:\samples\benign\program_files\mosquitto.exe,benign,Benign,14,37,334336,84992,0,335081,4096,4194304,4096,1024,332,267,5,0,5,5.584,0,418084,416256,18,404,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
mosquitto_ctrl.exe,C:\samples\benign\program_files\mosquitto_ctrl.exe,benign,Benign,14,37,41472,22528,0,42895,4096,4194304,4096,1024,332,267,5,0,5,4.689,0,63080,63488,13,128,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
mosquitto_passwd.exe,C:\samples\benign\program_files\mosquitto_passwd.exe,benign,Benign,14,37,10752,9728,0,11746,4096,4194304,4096,1024,332,267,5,0,5,4.39,0,19410,19968,12,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquitto_pub.exe,C:\samples\benign\program_files\mosquitto_pub.exe,benign,Benign,14,37,26112,24576,0,27458,4096,4194304,4096,1024,332,267,5,0,5,4.513,0,49258,49664,10,113,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquitto_rr.exe,C:\samples\benign\program_files\mosquitto_rr.exe,benign,Benign,14,37,45056,28160,0,46409,4096,4194304,4096,1024,332,267,5,0,5,4.624,0,71638,72192,12,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mosquitto_sub.exe,C:\samples\benign\program_files\mosquitto_sub.exe,benign,Benign,14,37,45056,29184,0,46681,4096,4194304,4096,1024,332,267,5,0,5,4.622,0,73196,73216,12,136,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
mount.exe,C:\samples\benign\program_files\mount.exe,benign,Benign,2,36,7680,15872,4096,4096,4096,4194304,4096,1536,332,267,17,11,17,3.407,0,86776,87040,2,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
MountDriveImageService.exe,C:\samples\benign\program_files\MountDriveImageService.exe,benign,Benign,12,0,30208,25088,0,29732,4096,4194304,4096,1024,332,267,5,0,4,5.208,0,54007,54272,7,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MpCmdRun.exe,C:\samples\benign\program_files\MpCmdRun.exe,benign,Benign,14,20,307200,84992,0,280720,4096,4194304,4096,1024,332,267,6,1,6,4.415,0,390088,390656,18,272,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
mpicalc.exe,C:\samples\benign\program_files\mpicalc.exe,benign,Benign,2,36,5632,14848,2560,4096,4096,4194304,4096,1024,332,267,9,3,9,2.765,0,14313,14848,4,53,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
MSBuild.exe,C:\samples\benign\program_files\MSBuild.exe,benign,Benign,48,0,284160,17408,0,0,8192,5368709120,8192,512,34404,523,2,0,2,6.181,0,301183,301568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSBuildTaskHost.exe,C:\samples\benign\program_files\MSBuildTaskHost.exe,benign,Benign,48,0,195072,12288,0,0,8192,5368709120,8192,512,34404,523,2,0,2,5.89,0,206903,207360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
msedge.exe,C:\samples\benign\program_files\msedge.exe,benign,Benign,14,0,2099200,1122304,0,1915776,4096,4194304,4096,1024,332,267,8,3,8,4.194,0,3301059,3223040,3,250,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
msedgewebview2.exe,C:\samples\benign\program_files\msedgewebview2.exe,benign,Benign,14,0,2099200,549376,0,1915776,4096,4194304,4096,1024,332,267,8,3,8,4.022,0,2727811,2650112,3,250,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
msedge_proxy.exe,C:\samples\benign\program_files\msedge_proxy.exe,benign,Benign,14,0,638976,160768,0,494272,4096,4194304,4096,1024,332,267,6,1,6,4.365,0,874641,799744,4,142,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
msedge_pwa_launcher.exe,C:\samples\benign\program_files\msedge_pwa_launcher.exe,benign,Benign,14,0,759808,440832,0,602672,4096,4194304,4096,1024,332,267,6,1,6,4.867,0,1276583,1200640,8,159,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1
MsiCert.exe,C:\samples\benign\program_files\MsiCert.exe,benign,Benign,14,13,51712,17920,0,20464,4096,4194304,4096,1024,332,267,5,0,5,4.697,0,67956,62464,4,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MsiDb.exe,C:\samples\benign\program_files\MsiDb.exe,benign,Benign,14,13,60928,87552,0,23024,4096,4194304,4096,1024,332,267,5,0,5,4.477,0,146716,140800,5,94,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MsiFiler.exe,C:\samples\benign\program_files\MsiFiler.exe,benign,Benign,14,13,50688,17920,0,20112,4096,4194304,4096,1024,332,267,5,0,5,4.741,0,67162,61440,4,73,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
MsiInfo.exe,C:\samples\benign\program_files\MsiInfo.exe,benign,Benign,14,13,76288,85504,0,26080,4096,4194304,4096,1024,332,267,5,0,5,5.049,0,160456,88576,6,78,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Msimerg.exe,C:\samples\benign\program_files\Msimerg.exe,benign,Benign,14,13,43008,16896,0,12880,4096,4194304,4096,1024,332,267,5,0,5,4.755,0,58476,52736,5,68,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MsiMsp.exe,C:\samples\benign\program_files\MsiMsp.exe,benign,Benign,14,13,44544,17920,0,13088,4096,4194304,4096,1024,332,267,5,0,4,4.794,0,61686,55296,4,72,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
msinfo32.exe,C:\samples\benign\program_files\msinfo32.exe,benign,Benign,14,20,158208,195584,0,137776,4096,4194304,4096,1024,332,267,5,0,5,5.409,1,352190,337920,17,232,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
MsiTran.exe,C:\samples\benign\program_files\MsiTran.exe,benign,Benign,14,13,45568,17408,0,15360,4096,4194304,4096,1024,332,267,5,0,5,4.72,0,61334,55808,6,69,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
MsMpEng.exe,C:\samples\benign\program_files\MsMpEng.exe,benign,Benign,14,20,60928,15360,0,46800,4096,4194304,4096,1024,332,267,5,0,5,5.323,0,74750,74752,12,113,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mspdbcmf.exe,C:\samples\benign\program_files\mspdbcmf.exe,benign,Benign,14,15,1156096,73728,0,140937,4096,4194304,4096,1024,332,267,5,0,5,4.848,0,1235440,1229824,4,116,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
mspdbsrv.exe,C:\samples\benign\program_files\mspdbsrv.exe,benign,Benign,14,15,107520,13824,0,107344,4096,4194304,4096,1024,332,267,5,0,5,4.981,0,122548,121344,14,128,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
MsSense.exe,C:\samples\benign\program_files\MsSense.exe,benign,Benign,14,36,306176,78336,0,253968,4096,4194304,4096,1024,332,267,6,1,6,4.508,0,382740,377856,36,228,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mt.exe,C:\samples\benign\program_files\mt.exe,benign,Benign,14,13,834560,110080,0,835120,4096,4194304,4096,1024,332,267,5,0,5,5.047,0,943304,937984,11,212,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
MTMediaBuilder.exe,C:\samples\benign\program_files\MTMediaBuilder.exe,benign,Benign,12,0,629248,1329152,0,574389,4096,4194304,4096,1024,332,267,5,0,5,5.859,1,1957100,1685504,17,1165,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1
MTPELoader.exe,C:\samples\benign\program_files\MTPELoader.exe,benign,Benign,12,0,34304,52736,0,32234,4096,4194304,4096,1024,332,267,5,0,5,4.916,0,86652,86016,9,399,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
muirct.exe,C:\samples\benign\program_files\muirct.exe,benign,Benign,14,13,121856,13824,0,119392,4096,4194304,4096,1024,332,267,5,0,5,4.665,0,134204,134656,7,125,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
mv.exe,C:\samples\benign\program_files\mv.exe,benign,Benign,2,39,87552,128512,6656,4096,4096,4194304,4096,1024,332,267,9,3,9,3.667,0,132737,128512,4,175,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
nano.exe,C:\samples\benign\program_files\nano.exe,benign,Benign,2,36,279552,342528,1536,4096,4096,4194304,4096,1024,332,267,9,3,9,3.505,0,341769,342528,6,225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
nasm.exe,C:\samples\benign\program_files\nasm.exe,benign,Benign,2,40,346112,1581056,3072,5104,4096,4194304,4096,1024,332,267,10,4,10,3.007,0,1580740,1581056,2,108,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
native2ascii.exe,C:\samples\benign\program_files\native2ascii.exe,benign,Benign,10,0,2560,6144,0,4988,4096,4194304,4096,1024,332,267,5,0,5,4.359,0,8328,8704,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nbexec.exe,C:\samples\benign\program_files\nbexec.exe,benign,Benign,2,22,70656,151040,19456,4752,4096,4194304,4096,1024,332,267,7,3,7,2.304,0,167904,151040,4,89,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
nbexec64.exe,C:\samples\benign\program_files\nbexec64.exe,benign,Benign,2,22,101376,209408,5120,5344,4096,4194304,4096,1024,34404,523,8,3,8,2.116,0,212456,209408,4,105,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ndisasm.exe,C:\samples\benign\program_files\ndisasm.exe,benign,Benign,2,40,58368,945152,3072,5104,4096,4194304,4096,1024,332,267,10,4,9,2.924,0,945100,945152,2,87,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
NetFrameCheck.exe,C:\samples\benign\program_files\NetFrameCheck.exe,benign,Benign,14,16,3953152,1036800,0,3502736,4096,4194304,4096,1024,332,267,5,0,5,5.669,0,4988043,4958720,24,721,0,1,0,1,0,0,0,1,1,0,0,1,1,1,1,1
nettle-hash.exe,C:\samples\benign\program_files\nettle-hash.exe,benign,Benign,2,43,7680,16384,512,4096,4096,4194304,4096,1024,332,267,9,3,9,3.262,0,14453,16384,3,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
nettle-lfib-stream.exe,C:\samples\benign\program_files\nettle-lfib-stream.exe,benign,Benign,2,43,2560,8192,512,4096,4096,4194304,4096,1024,332,267,9,3,9,2.74,0,6081,8192,3,23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
nettle-pbkdf2.exe,C:\samples\benign\program_files\nettle-pbkdf2.exe,benign,Benign,2,43,7680,15872,512,4096,4096,4194304,4096,1024,332,267,9,3,9,3.236,0,13889,15872,3,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
new_edge_proxy.exe,C:\samples\benign\program_files\new_edge_proxy.exe,benign,Benign,14,0,638976,160768,0,494272,4096,4194304,4096,1024,332,267,6,1,6,4.365,0,874641,799744,4,142,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
new_msedge.exe,C:\samples\benign\program_files\new_msedge.exe,benign,Benign,14,0,2099200,1122304,0,1915776,4096,4194304,4096,1024,332,267,8,3,8,4.194,0,3301059,3223040,3,250,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1
